0.04	0.57220458984375
0.06	5.7220458984375
0.08	5.7220458984375
0.1	11.444091796875
0.12	22.88818359375
0.14	45.7763671875
0.16	91.552734375
0.18	183.10546875
0.2	366.2109375
0.22	436.0198974609375
0.24	496.673583984375
0.26	496.673583984375
0.28	496.673583984375
0.3	496.673583984375
0.32	46.69189453125
0.34	46.69189453125
0.36	46.69189453125
0.38	46.69189453125
0.4	46.69189453125
0.42	46.69189453125
0.44	46.69189453125
0.46	46.69189453125
0.48	46.69189453125
0.5	46.69189453125
0.52	125.31280517578125
0.54	496.673583984375
0.56	496.673583984375
0.58	496.673583984375
0.6	496.673583984375
0.62	496.673583984375
0.64	40.69805145263672
0.66	40.69805145263672
0.68	40.69805145263672
0.7000000000000001	40.69805145263672
0.72	40.69805145263672
0.74	40.69805145263672
0.76	40.69805145263672
0.78	40.69805145263672
0.8	41.77093505859375
0.8200000000000001	429.72564697265625
0.84	496.673583984375
0.86	496.673583984375
0.88	496.673583984375
0.9	496.673583984375
0.92	496.673583984375
0.9400000000000001	40.16876220703125
0.96	40.16876220703125
0.98	40.16876220703125
1.0	40.16876220703125
1.02	40.16876220703125
1.04	0.57220458984375
1.06	212.860107421875
1.08	477.79083251953125
1.1	496.673583984375
1.12	497.24578857421875
1.1400000000000001	496.673583984375
1.16	496.673583984375
1.18	496.673583984375
1.2	17.1661376953125
1.22	17.1661376953125
1.24	17.1661376953125
1.26	0.57220458984375
1.28	112.72430419921875
1.3	465.7745361328125
1.32	496.673583984375
1.34	496.673583984375
1.36	496.673583984375
1.3800000000000001	496.673583984375
1.4000000000000001	496.673583984375
1.42	111.57989501953125
1.44	111.57989501953125
1.46	0.57220458984375
1.48	0.57220458984375
1.5	425.72021484375
1.52	494.95697021484375
1.54	496.673583984375
1.56	496.673583984375
1.58	496.673583984375
1.6	496.673583984375
1.62	496.673583984375
1.6400000000000001	496.673583984375
1.6600000000000001	496.673583984375
1.68	496.673583984375
1.7	496.673583984375
1.72	496.673583984375
